"ColNum","Head1","Head2","SubFile","Evo","Reformat","VarName","Linked","Header"
638,"Has.the.patient.been.diagnosed.with.any.of.the.following?","3_Severity.of.condition","Lymphatics",,,"Severity.of.condition","3","Has.the.patient.been.diagnosed.with.any.of.the.following?_3_Severity.of.condition"
639,"Has.the.patient.been.diagnosed.with.any.of.the.following?","3_Status","Lymphatics",,,"Status","3","Has.the.patient.been.diagnosed.with.any.of.the.following?_3_Status"
640,"Has.the.patient.been.diagnosed.with.any.of.the.following?","4_Diagnosis","Lymphatics",,"refactor","Diagnosis","4","Has.the.patient.been.diagnosed.with.any.of.the.following?_4_Diagnosis"
641,"Has.the.patient.been.diagnosed.with.any.of.the.following?","4_Age.at.diagnosis","Lymphatics",,,"Age.at.diagnosis","4","Has.the.patient.been.diagnosed.with.any.of.the.following?_4_Age.at.diagnosis"
642,"Has.the.patient.been.diagnosed.with.any.of.the.following?","4_Severity.of.condition","Lymphatics",,,"Severity.of.condition","4","Has.the.patient.been.diagnosed.with.any.of.the.following?_4_Severity.of.condition"
643,"Has.the.patient.been.diagnosed.with.any.of.the.following?","4_Status","Lymphatics",,,"Status","4","Has.the.patient.been.diagnosed.with.any.of.the.following?_4_Status"
644,"Has.the.patient.ever.had.pitting.in.the.involved.areas?",,"Lymphatics",,,,,"Has.the.patient.ever.had.pitting.in.the.involved.areas?"
645,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","Fibrosis.(Hardening.of.the.skin.or.difficulty.pitting.tissue)","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_Fibrosis.(Hardening.of.the.skin.or.difficulty.pitting.tissue)"
646,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","Pleural.effusions.(Fluid.in.the.lungs,.wet.sounds,.difficulty.breathing)","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_Pleural.effusions.(Fluid.in.the.lungs,.wet.sounds,.difficulty.breathing)"
647,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","Ascites.(Fluid.in.the.abdomen,.bloating,.distention.and.tightness.of.belly)","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_Ascites.(Fluid.in.the.abdomen,.bloating,.distention.and.tightness.of.belly)"
648,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","Pericardial.effusions.(abnormal.accumulation.of.fluid.around.the.heart)","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_Pericardial.effusions.(abnormal.accumulation.of.fluid.around.the.heart)"
649,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","Intestinal.lymphangiectasia.(lymph.vessels.supplying.the.lining.of.the.small.intestine.are.enlarged.and.obstructed)","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_Intestinal.lymphangiectasia.(lymph.vessels.supplying.the.lining.of.the.small.intestine.are.enlarged.and.obstructed)"
650,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","Cysts/blisters","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_Cysts/blisters"
651,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","Weeping.(clear.fluids)","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_Weeping.(clear.fluids)"
652,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","Chylous.reflux.(weeping.fluids.are.milky.white)","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_Chylous.reflux.(weeping.fluids.are.milky.white)"
653,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","No","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_No"
654,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","Unsure","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_Unsure"
655,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","Other","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_Other"
656,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?","Other.Value","Lymphatics",,,,,"Has.the.patient.developed.any.of.the.following.conditions.due.to.lymphatic.problems?_Other.Value"
657,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Manual.Lymphatic.Drainage.(MLD)","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Manual.Lymphatic.Drainage.(MLD)"
658,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Compression.garments/bandages","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Compression.garments/bandages"
659,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Compression.pump","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Compression.pump"
660,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Microsurgery","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Microsurgery"
661,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Debulking/radical.surgical.procedures","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Debulking/radical.surgical.procedures"
662,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Liposuction","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Liposuction"
663,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Holistic.therapy","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Holistic.therapy"
664,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Acupuncture","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Acupuncture"
665,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Drainage.of.ascitic.fluid","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Drainage.of.ascitic.fluid"
666,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Thoracentesis.(Surgical.intervention.for.plural.effusion)","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Thoracentesis.(Surgical.intervention.for.plural.effusion)"
667,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Paracentesis.(Surgical.drainage.of.abdominal.fluid_ascites)","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Paracentesis.(Surgical.drainage.of.abdominal.fluid_ascites)"
668,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Kinesio.Taping","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Kinesio.Taping"
669,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","No","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_No"
670,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Unsure","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Unsure"
671,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Other","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Other"
672,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?","Other.Value","Lymphatics",,,,,"Has.the.patient.ever.received.any.treatments.or.therapies.for.the.condition?_Other.Value"
673,"Has.the.patient.had.any.of.the.following.tests?","Lymphoscintigraphy","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.tests?_Lymphoscintigraphy"
674,"Has.the.patient.had.any.of.the.following.tests?","Lymphography","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.tests?_Lymphography"
675,"Has.the.patient.had.any.of.the.following.tests?","Doppler/Duplex.studies","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.tests?_Doppler/Duplex.studies"
676,"Has.the.patient.had.any.of.the.following.tests?","CT.Scan.related.to.lymphedema","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.tests?_CT.Scan.related.to.lymphedema"
677,"Has.the.patient.had.any.of.the.following.tests?","MRI.scan.related.to.lymphedema","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.tests?_MRI.scan.related.to.lymphedema"
678,"Has.the.patient.had.any.of.the.following.tests?","No","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.tests?_No"
679,"Has.the.patient.had.any.of.the.following.tests?","Unsure","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.tests?_Unsure"
680,"Has.the.patient.had.any.of.the.following.tests?","Other","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.tests?_Other"
681,"Has.the.patient.had.any.of.the.following.tests?","Other.Value","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.tests?_Other.Value"
682,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?","Increased.nuchal.translucency","Lymphatics",,,,,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?_Increased.nuchal.translucency"
683,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?","Hydrops.fetalis","Lymphatics",,,,,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?_Hydrops.fetalis"
684,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?","Edema","Lymphatics",,,,,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?_Edema"
685,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?","Effusions","Lymphatics",,,,,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?_Effusions"
686,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?","Yes,.but.am.unsure.of.the.exact.problem","Lymphatics",,,,,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?_Yes,.but.am.unsure.of.the.exact.problem"
687,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?","No","Lymphatics",,,,,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?_No"
688,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?","Unsure","Lymphatics",,,,,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?_Unsure"
689,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?","Other","Lymphatics",,,,,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?_Other"
690,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?","Other.Value","Lymphatics",,,,,"Were.any.lymphatic.abnormalities.picked.up.on.scans.during.the.pregnancy.with.your.child?_Other.Value"
691,"Has.the.patient.had.any.of.the.following.infections?","Cellulitis","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.infections?_Cellulitis"
692,"Has.the.patient.had.any.of.the.following.infections?","Fungal.infections","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.infections?_Fungal.infections"
693,"Has.the.patient.had.any.of.the.following.infections?","Nail.infections","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.infections?_Nail.infections"
694,"Has.the.patient.had.any.of.the.following.infections?","Other","Lymphatics",,,,,"Has.the.patient.had.any.of.the.following.infections?_Other"
695,"Has.the.patient.ever.exhibited.any.of.the.following?","Abnormal.involuntary.movement.disorder.(e.g..chorea,.dystonia,.ballismus,.tics,.other.abnormal.movements.that.are.not.seizures)","Neurological",,,,,"Has.the.patient.ever.exhibited.any.of.the.following?_Abnormal.involuntary.movement.disorder.(e.g..chorea,.dystonia,.ballismus,.tics,.other.abnormal.movements.that.are.not.seizures)"
696,"Has.the.patient.ever.exhibited.any.of.the.following?","Holding.breath","Neurological",,,,,"Has.the.patient.ever.exhibited.any.of.the.following?_Holding.breath"
697,"Has.the.patient.ever.exhibited.any.of.the.following?","Teeth.grinding.(during.day.or.night)","Neurological",,,,,"Has.the.patient.ever.exhibited.any.of.the.following?_Teeth.grinding.(during.day.or.night)"
698,"Has.the.patient.ever.exhibited.any.of.the.following?","No","Neurological",,,,,"Has.the.patient.ever.exhibited.any.of.the.following?_No"
699,"Has.the.patient.ever.exhibited.any.of.the.following?","Unsure","Neurological",,,,,"Has.the.patient.ever.exhibited.any.of.the.following?_Unsure"
700,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?","History.of.meningitis","Neurological",,,,,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?_History.of.meningitis"
701,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?","History.of.encephalitis","Neurological",,,,,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?_History.of.encephalitis"
702,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?","Muscle.rigidity","Neurological",,,,,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?_Muscle.rigidity"
703,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?","Dizziness,.faintness.or.actual.syncope","Neurological",,,,,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?_Dizziness,.faintness.or.actual.syncope"
704,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?","Loss.of.consciousness","Neurological",,,,,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?_Loss.of.consciousness"
705,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?","Cyclic.vomiting","Neurological",,,,,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?_Cyclic.vomiting"
706,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?","Stroke","Neurological",,,,,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?_Stroke"
707,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?","No","Neurological",,,,,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?_No"
708,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?","Unsure","Neurological",,,,,"Has.the.patient.ever.had.any.of.the.following.neurological.conditions?_Unsure"
709,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?","Sensitivity.to.light","Neurological",,,,,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?_Sensitivity.to.light"
710,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?","Sensitivity.to.sound","Neurological",,,,,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?_Sensitivity.to.sound"
711,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?","Dizziness","Neurological",,,,,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?_Dizziness"
712,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?","Nausea/vomiting","Neurological",,,,,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?_Nausea/vomiting"
713,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?","Motion.sickness","Neurological",,,,,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?_Motion.sickness"
714,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?","No","Neurological",,,,,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?_No"
715,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?","Unsure","Neurological",,,,,"Has.the.patient.ever.experienced.the.following.symptoms,.on.a.frequent.basis?_Unsure"
716,"Has.the.patient.had.any.of.the.following.tests?","Electroencephalography.(EEG)","Neurological",,,,,"Has.the.patient.had.any.of.the.following.tests?_Electroencephalography.(EEG)"
717,"Has.the.patient.had.any.of.the.following.tests?","Magnetic.resonance.imaging.(MRI)","Neurological",,,,,"Has.the.patient.had.any.of.the.following.tests?_Magnetic.resonance.imaging.(MRI)"
718,"Has.the.patient.had.any.of.the.following.tests?","Computed.tomography.(CT)","Neurological",,,,,"Has.the.patient.had.any.of.the.following.tests?_Computed.tomography.(CT)"
